"site_id","stand","trt","year","subplot","pass","count","detect","obs"
"12804 _ 1 _ 2023",12804,"BU",2023,"2","3",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"3","1",0,0,"BZ"
"12804 _ 1 _ 2023",12804,"BU",2023,"3","2",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"3","3",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"4","1",0,0,"BZ"
"12804 _ 1 _ 2023",12804,"BU",2023,"4","2",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"4","3",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"5","1",0,0,"BZ"
"12804 _ 1 _ 2023",12804,"BU",2023,"5","2",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"5","3",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"6","1",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"6","2",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"6","3",0,0,"BZ"
"12804 _ 1 _ 2023",12804,"BU",2023,"7","1",0,0,"JB"
"12804 _ 1 _ 2023",12804,"BU",2023,"7","2",0,0,"JW"
"12804 _ 1 _ 2023",12804,"BU",2023,"7","3",0,0,"BZ"
"12804 _ 1 _ 2024",12804,"BU",2024,"1","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"1","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"1","3",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"2","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"2","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"2","3",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"3","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"3","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"3","3",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"4","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"4","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"4","3",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"5","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"5","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"5","3",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"6","1",0,0,"SLG"
"12804 _ 1 _ 2024",12804,"BU",2024,"6","2",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"6","3",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"7","1",0,0,"JW"
"12804 _ 1 _ 2024",12804,"BU",2024,"7","2",0,0,"RMM"
"12804 _ 1 _ 2024",12804,"BU",2024,"7","3",0,0,"SLG"
"12805 _ 1 _ 2023",12805,"BU",2023,"1","1",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"1","2",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"1","3",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"2","1",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"2","2",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"2","3",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"3","1",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"3","2",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"3","3",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"4","1",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"4","2",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"4","3",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"5","1",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"5","2",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"5","3",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"6","1",0,0,"JW"
"12805 _ 1 _ 2023",12805,"BU",2023,"6","2",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"6","3",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"7","1",0,0,"BZ"
"12805 _ 1 _ 2023",12805,"BU",2023,"7","2",0,0,"JB"
"12805 _ 1 _ 2023",12805,"BU",2023,"7","3",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"1","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"1","2",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"1","3",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"2","1",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"2","2",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"2","3",1,1,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"3","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"3","2",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"3","3",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"4","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"4","2",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"4","3",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"5","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"5","2",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"5","3",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"6","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"6","2",0,0,"SLG"
"12805 _ 1 _ 2024",12805,"BU",2024,"6","3",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"7","1",0,0,"JW"
"12805 _ 1 _ 2024",12805,"BU",2024,"7","2",0,0,"RMM"
"12805 _ 1 _ 2024",12805,"BU",2024,"7","3",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"1","1",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"1","2",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"1","3",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"2","1",1,1,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"2","2",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"2","3",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"3","1",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"3","2",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"3","3",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"4","1",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"4","2",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"4","3",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"5","1",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"5","2",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"5","3",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"6","1",0,0,"RMM"
"12806 _ 1 _ 2024",12806,"BU",2024,"6","2",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"6","3",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"7","1",0,0,"JW"
"12806 _ 1 _ 2024",12806,"BU",2024,"7","2",0,0,"SLG"
"12806 _ 1 _ 2024",12806,"BU",2024,"7","3",1,1,"RMM"
"13924 _ 1 _ 2023",13924,"UU",2023,"1","1",0,0,"JB"
"13924 _ 1 _ 2023",13924,"UU",2023,"1","2",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"1","3",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"2","1",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"2","2",0,0,"JB"
"13924 _ 1 _ 2023",13924,"UU",2023,"2","3",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"3","1",1,1,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"3","2",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"3","3",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"4","1",0,0,"JB"
"13924 _ 1 _ 2023",13924,"UU",2023,"4","2",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"4","3",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"5","1",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"5","2",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"5","3",0,0,"JB"
"13924 _ 1 _ 2023",13924,"UU",2023,"6","1",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"6","2",0,0,"JB"
"13924 _ 1 _ 2023",13924,"UU",2023,"6","3",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"7","1",0,0,"BZ"
"13924 _ 1 _ 2023",13924,"UU",2023,"7","2",0,0,"JW"
"13924 _ 1 _ 2023",13924,"UU",2023,"7","3",0,0,"JB"
"13924 _ 1 _ 2024",13924,"UU",2024,"1","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"1","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"1","3",0,0,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"2","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"2","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"2","3",0,0,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"3","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"3","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"3","3",0,0,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"4","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"4","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"4","3",0,0,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"5","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"5","2",1,1,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"5","3",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"6","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"6","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"6","3",0,0,"SLG"
"13924 _ 1 _ 2024",13924,"UU",2024,"7","1",0,0,"JW"
"13924 _ 1 _ 2024",13924,"UU",2024,"7","2",0,0,"RMM"
"13924 _ 1 _ 2024",13924,"UU",2024,"7","3",0,0,"SLG"
"15562 _ 1 _ 2023",15562,"BU",2023,"1","1",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"1","2",0,0,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"1","3",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"2","1",1,1,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"2","2",1,1,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"2","3",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"3","1",0,0,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"3","2",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"3","3",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"4","1",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"4","2",0,0,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"4","3",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"5","1",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"5","2",0,0,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"5","3",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"6","1",2,1,"BZ"
"15562 _ 1 _ 2023",15562,"BU",2023,"6","2",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"6","3",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"7","1",0,0,"JB"
"15562 _ 1 _ 2023",15562,"BU",2023,"7","2",0,0,"JW"
"15562 _ 1 _ 2023",15562,"BU",2023,"7","3",0,0,"BZ"
"15562 _ 1 _ 2024",15562,"BU",2024,"1","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"1","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"1","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"2","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"2","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"2","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"3","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"3","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"3","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"4","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"4","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"4","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"5","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"5","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"5","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"6","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"6","2",0,0,"RMM"
"15562 _ 1 _ 2024",15562,"BU",2024,"6","3",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"7","1",0,0,"JW"
"15562 _ 1 _ 2024",15562,"BU",2024,"7","2",0,0,"SLG"
"15562 _ 1 _ 2024",15562,"BU",2024,"7","3",0,0,"RMM"
"16804 _ 1 _ 2023",16804,"BU",2023,"1","1",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"1","2",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"1","3",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"2","1",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"2","2",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"2","3",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"3","1",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"3","2",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"3","3",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"4","1",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"4","2",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"4","3",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"5","1",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"5","2",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"5","3",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"6","1",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"6","2",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"6","3",0,0,"JW"
"16804 _ 1 _ 2023",16804,"BU",2023,"7","1",0,0,"BZ"
"16804 _ 1 _ 2023",16804,"BU",2023,"7","2",0,0,"JB"
"16804 _ 1 _ 2023",16804,"BU",2023,"7","3",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"1","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"1","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"1","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"2","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"2","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"2","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"3","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"3","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"3","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"4","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"4","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"4","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"5","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"5","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"5","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"6","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"6","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"6","3",0,0,"BZ"
"20039 _ 1 _ 2023",20039,"HU",2023,"7","1",0,0,"JW"
"20039 _ 1 _ 2023",20039,"HU",2023,"7","2",0,0,"JB"
"20039 _ 1 _ 2023",20039,"HU",2023,"7","3",0,0,"BZ"
"20039 _ 1 _ 2024",20039,"HU",2024,"1","1",1,1,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"1","2",1,1,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"1","3",0,0,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"2","1",0,0,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"2","2",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"2","3",0,0,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"3","1",1,1,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"3","2",1,1,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"3","3",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"4","1",0,0,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"4","2",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"4","3",0,0,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"5","1",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"5","2",0,0,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"5","3",1,1,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"6","1",0,0,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"6","2",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"6","3",0,0,"SLG"
"20039 _ 1 _ 2024",20039,"HU",2024,"7","1",0,0,"JW"
"20039 _ 1 _ 2024",20039,"HU",2024,"7","2",0,0,"RMM"
"20039 _ 1 _ 2024",20039,"HU",2024,"7","3",0,0,"SLG"
"20053 _ 1 _ 2023",20053,"HU",2023,"1","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"1","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"1","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"2","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"2","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"2","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"3","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"3","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"3","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"4","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"4","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"4","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"5","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"5","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"5","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"6","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"6","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"6","3",0,0,"BZ"
"20053 _ 1 _ 2023",20053,"HU",2023,"7","1",0,0,"JW"
"20053 _ 1 _ 2023",20053,"HU",2023,"7","2",0,0,"JB"
"20053 _ 1 _ 2023",20053,"HU",2023,"7","3",0,0,"BZ"
"20053 _ 1 _ 2024",20053,"HU",2024,"1","1",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"1","2",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"1","3",0,0,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"2","1",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"2","2",1,1,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"2","3",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"3","1",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"3","2",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"3","3",0,0,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"4","1",1,1,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"4","2",1,1,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"4","3",0,0,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"5","1",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"5","2",0,0,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"5","3",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"6","1",0,0,"SLG"
"20053 _ 1 _ 2024",20053,"HU",2024,"6","2",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"6","3",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"7","1",0,0,"JW"
"20053 _ 1 _ 2024",20053,"HU",2024,"7","2",0,0,"RMM"
"20053 _ 1 _ 2024",20053,"HU",2024,"7","3",0,0,"SLG"
"20550 _ 1 _ 2023",20550,"HU",2023,"1","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"1","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"1","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"2","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"2","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"2","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"3","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"3","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"3","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"4","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"4","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"4","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"5","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"5","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"5","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"6","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"6","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"6","3",0,0,"BZ"
"20550 _ 1 _ 2023",20550,"HU",2023,"7","1",0,0,"JW"
"20550 _ 1 _ 2023",20550,"HU",2023,"7","2",0,0,"JB"
"20550 _ 1 _ 2023",20550,"HU",2023,"7","3",0,0,"BZ"
"20550 _ 1 _ 2024",20550,"HU",2024,"1","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"1","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"1","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"2","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"2","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"2","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"3","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"3","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"3","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"4","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"4","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"4","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"5","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"5","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"5","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"6","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"6","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"6","3",0,0,"SLG"
"20550 _ 1 _ 2024",20550,"HU",2024,"7","1",0,0,"JW"
"20550 _ 1 _ 2024",20550,"HU",2024,"7","2",0,0,"RMM"
"20550 _ 1 _ 2024",20550,"HU",2024,"7","3",0,0,"SLG"
"20616 _ 1 _ 2023",20616,"UU",2023,"1","1",1,1,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"1","2",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"1","3",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"2","1",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"2","2",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"2","3",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"3","1",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"3","2",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"3","3",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"4","1",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"4","2",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"4","3",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"5","1",1,1,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"5","2",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"5","3",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"6","1",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"6","2",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"6","3",0,0,"JB"
"20616 _ 1 _ 2023",20616,"UU",2023,"7","1",0,0,"JW"
"20616 _ 1 _ 2023",20616,"UU",2023,"7","2",0,0,"BZ"
"20616 _ 1 _ 2023",20616,"UU",2023,"7","3",0,0,"JB"
"20616 _ 1 _ 2024",20616,"UU",2024,"1","1",0,0,"JW"
